Entity,Type,Superclass(es),http://www.w3.org/2000/01/rdf-schema#label,http://edamontology.org/created_in,http://www.geneontology.org/formats/oboInOwl#hasDefinition,
http://edamontology.org/data_2872,Class,http://edamontology.org/data_2093,"'ID list'","'beta12orEarlier'","'A simple list of data identifiers (such as database accessions), possibly with additional basic information on the addressed data.'",
http://edamontology.org/data_2873,Class,http://edamontology.org/data_1426,"'Phylogenetic gene frequencies data'","'beta12orEarlier'","'Gene frequencies data that may be read during phylogenetic tree calculation.'",
http://edamontology.org/data_2874,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Sequence set (polymorphic)'","'beta12orEarlier'","'A set of sub-sequences displaying some type of polymorphism, typically indicating the sequence in which they occur, their position and other metadata.'",
http://edamontology.org/data_2875,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'DRCAT resource'","'beta12orEarlier'","'An entry (resource) from the DRCAT bioinformatics resource catalogue.'",
http://edamontology.org/data_2877,Class,http://edamontology.org/data_1460,"'Protein complex'","'beta12orEarlier'","'3D coordinate and associated data for a multi-protein complex; two or more polypeptides chains in a stable, functional association with one another.'",
http://edamontology.org/data_2878,Class,http://edamontology.org/data_1460,"'Protein structural motif'","'beta12orEarlier'","'3D coordinate and associated data for a protein (3D) structural motif; any group of contiguous or non-contiguous amino acid residues but typically those forming a feature with a structural or functional role.'",
http://edamontology.org/data_2879,Class,http://edamontology.org/data_2085,"'Lipid report'","'beta12orEarlier'","'A human-readable collection of information about one or more specific lipid 3D structure(s).'",
http://edamontology.org/data_2880,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Secondary structure image'","'beta12orEarlier'","'Image of one or more molecular secondary structures.'",
http://edamontology.org/data_2881,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Secondary structure report'","'beta12orEarlier'","'An informative report on general information, properties or features of one or more molecular secondary structures.'",
http://edamontology.org/data_2882,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'DNA features'","'beta12orEarlier'","'DNA sequence-specific feature annotation (not in a feature table).'",
http://edamontology.org/data_2883,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'RNA features report'","'beta12orEarlier'","'Features concerning RNA or regions of DNA that encode an RNA molecule.'",
http://edamontology.org/data_2884,Class,http://edamontology.org/data_0006,"'Plot'","'beta12orEarlier'","'Biological data that has been plotted as a graph of some type, or plotting instructions for rendering such a graph.'",
http://edamontology.org/data_2886,Class,http://edamontology.org/data_0849	http://edamontology.org/data_2976,"'Protein sequence record'","'beta12orEarlier'","'A protein sequence and associated metadata.'",
http://edamontology.org/data_2887,Class,http://edamontology.org/data_0849	http://edamontology.org/data_2977,"'Nucleic acid sequence record'","'beta12orEarlier'","'A nucleic acid sequence and associated metadata.'",
http://edamontology.org/data_2888,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Protein sequence record (full)'","'beta12orEarlier'","'A protein sequence and comprehensive metadata (such as a feature table), typically corresponding to a full entry from a molecular sequence database.'",
http://edamontology.org/data_2889,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Nucleic acid sequence record (full)'","'beta12orEarlier'","'A nucleic acid sequence and comprehensive metadata (such as a feature table), typically corresponding to a full entry from a molecular sequence database.'",
http://edamontology.org/data_2891,Class,http://edamontology.org/data_1085,"'Biological model accession'","'beta12orEarlier'","'Accession of a mathematical model, typically an entry from a database.'",
http://edamontology.org/data_2892,Class,http://edamontology.org/data_2099	http://edamontology.org/data_2655,"'Cell type name'","'beta12orEarlier'","'The name of a type or group of cells.'",
http://edamontology.org/data_2893,Class,http://edamontology.org/data_2655,"'Cell type accession'","'beta12orEarlier'","'Accession of a type or group of cells (catalogued in a database).'",
http://edamontology.org/data_2894,Class,http://edamontology.org/data_1086	http://edamontology.org/data_2901,"'Compound accession'","'beta12orEarlier'","'Accession of an entry from a database of chemicals.'",
http://edamontology.org/data_2895,Class,http://edamontology.org/data_0993,"'Drug accession'","'beta12orEarlier'","'Accession of a drug.'",
http://edamontology.org/data_2896,Class,http://edamontology.org/data_2576	http://edamontology.org/data_2099,"'Toxin name'","'beta12orEarlier'","'Name of a toxin.'",
http://edamontology.org/data_2897,Class,http://edamontology.org/data_2576,"'Toxin accession'","'beta12orEarlier'","'Accession of a toxin (catalogued in a database).'",
http://edamontology.org/data_2898,Class,http://edamontology.org/data_0996,"'Monosaccharide accession'","'beta12orEarlier'","'Accession of a monosaccharide (catalogued in a database).'",
http://edamontology.org/data_2899,Class,http://edamontology.org/data_0990	http://edamontology.org/data_0993,"'Drug name'","'beta12orEarlier'","'Common name of a drug.'",
http://edamontology.org/data_2900,Class,http://edamontology.org/data_2663	http://edamontology.org/data_2901,"'Carbohydrate accession'","'beta12orEarlier'","'Accession of an entry from a database of carbohydrates.'",
http://edamontology.org/data_2901,Class,http://edamontology.org/data_0982,"'Molecule accession'","'beta12orEarlier'","'Accession of a specific molecule (catalogued in a database).'",
http://edamontology.org/data_2902,Class,http://edamontology.org/data_1084,"'Data resource definition accession'","'beta12orEarlier'","'Accession of a data definition (catalogued in a database).'",
http://edamontology.org/data_2903,Class,http://edamontology.org/data_2749,"'Genome accession'","'beta12orEarlier'","'An accession of a particular genome (in a database).'",
http://edamontology.org/data_2904,Class,http://edamontology.org/data_2117,"'Map accession'","'beta12orEarlier'","'An accession of a map of a molecular sequence (deposited in a database).'",
http://edamontology.org/data_2905,Class,http://edamontology.org/data_2901	http://edamontology.org/data_2812,"'Lipid accession'","'beta12orEarlier'","'Accession of an entry from a database of lipids.'",
http://edamontology.org/data_2906,Class,http://edamontology.org/data_2901	http://edamontology.org/data_0988,"'Peptide ID'","'beta12orEarlier'","'Accession of a peptide deposited in a database.'",
http://edamontology.org/data_2907,Class,http://edamontology.org/data_2901	http://edamontology.org/data_0989,"'Protein accession'","'beta12orEarlier'","'Accession of a protein deposited in a database.'",
http://edamontology.org/data_2908,Class,http://edamontology.org/data_1869,"'Organism accession'","'beta12orEarlier'","'An accession of annotation on a (group of) organisms (catalogued in a database).'",
http://edamontology.org/data_2909,Class,http://edamontology.org/data_2099	http://edamontology.org/data_1869,"'Organism name'","'beta12orEarlier'","'The name of an organism (or group of organisms).'",
http://edamontology.org/data_2910,Class,http://edamontology.org/data_1075,"'Protein family accession'","'beta12orEarlier'","'Accession of a protein family (that is deposited in a database).'",
http://edamontology.org/data_2911,Class,http://edamontology.org/data_1077	http://edamontology.org/data_2907,"'Transcription factor accession'","'beta12orEarlier'","'Accession of an entry from a database of transcription factors or binding sites.'",
http://edamontology.org/data_2912,Class,http://edamontology.org/data_2908	http://edamontology.org/data_2379,"'Strain accession'","'beta12orEarlier'","'Identifier of a strain of an organism variant, typically a plant, virus or bacterium.'",
http://edamontology.org/data_2913,Class,http://edamontology.org/data_1869,"'Virus identifier'","'beta12orEarlier'","'An accession of annotation on a (group of) viruses (catalogued in a database).'",
http://edamontology.org/data_2914,Class,http://edamontology.org/data_0006,"'Sequence features metadata'","'beta12orEarlier'","'Metadata on sequence features.'",
http://edamontology.org/data_2915,Class,http://edamontology.org/data_1096	http://edamontology.org/data_2091,"'Gramene identifier'","'beta12orEarlier'","'Identifier of a Gramene database entry.'",
http://edamontology.org/data_2916,Class,http://edamontology.org/data_1103,"'DDBJ accession'","'beta12orEarlier'","'An identifier of an entry from the DDBJ sequence database.'",
http://edamontology.org/data_2917,Class,http://edamontology.org/data_2109,"'ConsensusPathDB identifier'","'beta12orEarlier'","'An identifier of an entity from the ConsensusPathDB database.'",
http://edamontology.org/data_2925,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Sequence data'","'beta12orEarlier'","'Data concerning, extracted from, or derived from the analysis of molecular sequence(s).'",
http://edamontology.org/data_2927,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Codon usage'","'beta12orEarlier'","'Data concerning codon usage.'",
http://edamontology.org/data_2954,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Article report'","'beta12orEarlier'","'Data derived from the analysis of a scientific text such as a full text article from a scientific journal.'",
http://edamontology.org/data_2955,Class,http://edamontology.org/data_2048,"'Sequence report'","'beta12orEarlier'","'An informative report of information about molecular sequence(s), including basic information (metadata), and reports generated from molecular sequence analysis, including positional features and non-positional properties.'",
http://edamontology.org/data_2956,Class,http://edamontology.org/data_0897,"'Protein secondary structure'","'beta12orEarlier'","'Data concerning the properties or features of one or more protein secondary structures.'",
http://edamontology.org/data_2957,Class,http://edamontology.org/data_2884	http://edamontology.org/data_1534,"'Hopp and Woods plot'","'beta12orEarlier'","'A Hopp and Woods plot of predicted antigenicity of a peptide or protein.'",
http://edamontology.org/data_2958,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Nucleic acid melting curve'","'beta12orEarlier'","'A melting curve of a double-stranded nucleic acid molecule (DNA or DNA/RNA).'",
http://edamontology.org/data_2959,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Nucleic acid probability profile'","'beta12orEarlier'","'A probability profile of a double-stranded nucleic acid molecule (DNA or DNA/RNA).'",
http://edamontology.org/data_2960,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Nucleic acid temperature profile'","'beta12orEarlier'","'A temperature profile of a double-stranded nucleic acid molecule (DNA or DNA/RNA).'",
http://edamontology.org/data_2961,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Gene regulatory network report'","'beta12orEarlier'","'A report typically including a map (diagram) of a gene regulatory network.'",
http://edamontology.org/data_2965,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'2D PAGE gel report'","'beta12orEarlier'","'An informative report on a two-dimensional (2D PAGE) gel.'",
http://edamontology.org/data_2966,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Oligonucleotide probe sets annotation'","'beta12orEarlier'","'General annotation on a set of oligonucleotide probes, such as the gene name with which the probe set is associated and which probes belong to the set.'",
http://edamontology.org/data_2967,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Microarray image'","'beta12orEarlier'","'An image from a microarray experiment which (typically) allows a visualisation of probe hybridisation and gene-expression data.'",
http://edamontology.org/data_2968,Class,http://edamontology.org/data_0006,"'Image'","'beta12orEarlier'","'Data (typically biological or biomedical) that has been rendered into an image, typically for display on screen.'",
http://edamontology.org/data_2969,Class,http://edamontology.org/data_2955	http://edamontology.org/data_2968,"'Sequence image'","'beta12orEarlier'","'Image of a molecular sequence, possibly with sequence features or properties shown.'",
http://edamontology.org/data_2970,Class,http://edamontology.org/data_0897,"'Protein hydropathy data'","'beta12orEarlier'","'A report on protein properties concerning hydropathy.'",
http://edamontology.org/data_2971,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Workflow data'","'beta12orEarlier'","'Data concerning a computational workflow.'",
http://edamontology.org/data_2972,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Workflow'","'beta12orEarlier'","'A computational workflow.'",
http://edamontology.org/data_2973,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Secondary structure data'","'beta12orEarlier'","'Data concerning molecular secondary structure data.'",
http://edamontology.org/data_2974,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Protein sequence (raw)'","'beta12orEarlier'","'A raw protein sequence (string of characters).'",
http://edamontology.org/data_2975,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Nucleic acid sequence (raw)'","'beta12orEarlier'","'A raw nucleic acid sequence.'",
http://edamontology.org/data_2976,Class,http://edamontology.org/data_2044,"'Protein sequence'","'beta12orEarlier'","'One or more protein sequences, possibly with associated annotation.'",
